Date,Ticker,Close,High,Low,Open,Volume
2000-08-22,WMT,10.544486045837402,10.732302137728086,10.42374765599957,10.517654473730497,22832700.0
2000-08-22,ZSPC,,,,,
2000-08-23,AMZN,1.9406249523162842,1.975000023841858,1.75,1.818750023841858,94426000.0
2000-08-23,COST,21.634056091308594,22.17910014012063,21.550203160722127,21.92754134836123,3638800.0
2000-08-23,INLF,,,,,
2000-08-23,JNJ,25.43014907836914,25.692484594329105,25.11862565316668,25.626900715339115,3434200.0
2000-08-23,NVDA,0.2863243818283081,0.28680121399860325,0.26077215703274786,0.26626499144011784,352800000.0
2000-08-23,UNH,9.041361808776855,9.245442549797032,8.985704385659805,9.23925755288141,5681600.0
2000-08-23,WMT,10.544486045837402,10.772548267674031,10.531071487998364,10.678638993514275,20627100.0
2000-08-23,ZSPC,,,,,
2000-08-24,AMZN,1.96875,2.0250000953674316,1.9406249523162842,1.978124976158142,94380000.0
2000-08-24,COST,21.71790885925293,21.864651486680312,21.466350069377413,21.84368825419069,3884800.0
2000-08-24,INLF,,,,,
2000-08-24,JNJ,25.249788284301758,25.331768116393647,25.053036687281224,25.118620552954734,3302600.0
2000-08-24,NVDA,0.2939656674861908,0.2968313056067448,0.2793991155215076,0.28465260321751995,332616000.0
2000-08-24,UNH,9.028997421264648,9.134130337931795,9.004260442028306,9.06610289011916,4443200.0
2000-08-24,WMT,10.611563682556152,10.759131187163506,10.517654408974584,10.6786389277672,14901900.0
2000-08-24,ZSPC,,,,,
2000-08-25,AMZN,1.9968750476837158,2.003124952316284,1.928125023841858,1.9562499523162842,54172000.0
2000-08-25,COST,22.095245361328125,22.221024746686727,21.759833667038514,21.801760128824714,2080400.0
2000-08-25,INLF,,,,,
2000-08-25,JNJ,25.036643981933594,25.2333956045814,24.87268429639375,25.085831887595543,3700000.0
2000-08-25,NVDA,0.2865627110004425,0.2970697134313781,0.28513035656843616,0.29086160532269506,153048000.0
2000-08-25,UNH,8.880576133728027,9.028998018971393,8.83110217198024,9.010446038228718,8910400.0
2000-08-25,WMT,10.839622497558594,10.839622497558594,10.571316627346766,10.651808879696034,14631300.0
2000-08-25,ZSPC,,,,,
2000-08-28,AMZN,1.9562499523162842,2.125,1.928125023841858,1.9406249523162842,183570000.0
2000-08-28,COST,22.179101943969727,22.807998974517073,22.053322537860257,22.13717547526657,2225800.0
2000-08-28,INLF,,,,,
2000-08-28,JNJ,24.85628318786621,25.331766177607715,24.70871950139471,24.79069932721221,5160800.0
2000-08-28,NVDA,0.29802533984184265,0.3018465019735768,0.28465272080514825,0.287996121523178,189264000.0
2000-08-28,UNH,8.905311584472656,8.991891002655029,8.880574607849121,8.905311584472656,4236000.0
2000-08-28,WMT,10.624978065490723,10.866454839706421,10.4371619778467,10.745716452598572,21009600.0
2000-08-28,ZSPC,,,,,
2000-08-29,AMZN,1.9812500476837158,2.043750047683716,1.943750023841858,1.975000023841858,90422000.0
2000-08-29,COST,23.311115264892578,24.107718124664085,22.095247742083433,22.095247742083433,6173600.0
2000-08-29,INLF,,,,,
2000-08-29,JNJ,24.397207260131836,24.708730739931905,24.348019342268664,24.659542822068737,3901400.0
2000-08-29,NVDA,0.29730913043022156,0.29993542415713065,0.2942041734917952,0.2992192467023192,149376000.0
2000-08-29,UNH,8.979522705078125,9.10939259002288,8.936233749980051,8.942417239354661,4428000.0
2000-08-29,WMT,10.611563682556152,10.718885057465354,10.490825293461691,10.624978240312599,16995300.0
2000-08-29,ZSPC,,,,,
2000-08-30,AMZN,2.1468749046325684,2.1984379291534424,2.0999999046325684,2.1187500953674316,258392000.0
2000-08-30,COST,23.898096084594727,23.9819490533126,23.059566397415963,23.185345850492777,5564400.0
2000-08-30,INLF,,,,,
2000-08-30,JNJ,23.938119888305664,24.348019201461586,23.938119888305664,24.134871558620507,4197600.0
2000-08-30,NVDA,0.29993540048599243,0.30399497797994074,0.29086167935504165,0.29396573419945105,178080000.0
2000-08-30,UNH,8.967154502868652,9.004259969777074,8.905312058021282,8.979522991838126,4172800.0
2000-08-30,WMT,10.39691162109375,10.517649959105526,10.303004843671626,10.49082085494365,24466500.0
2000-08-30,ZSPC,,,,,
2000-08-31,AMZN,2.075000047683716,2.159374952316284,2.0718750953674316,2.15625,92326000.0
2000-08-31,COST,23.101478576660156,23.856154827803323,22.933772743072787,23.604596077422265,4108200.0
2000-08-31,INLF,,,,,
2000-08-31,JNJ,24.1225643157959,24.62674025646589,24.03648549665712,24.42998866986297,4702400.0
2000-08-31,NVDA,0.3032788634300232,0.31521912765521076,0.2985031075481065,0.30447280240050234,388896000.0
2000-08-31,UNH,9.352121353149414,9.486628636621724,8.948600257644951,8.954783745650753,6971200.0
2000-08-31,WMT,10.222515106201172,10.463991840993325,10.115191908257849,10.370085040716944,36708600.0
2000-08-31,ZSPC,,,,,
2000-09-01,AMZN,2.075000047683716,2.125,2.049999952316284,2.106250047683716,66942000.0
2000-09-01,COST,23.688453674316406,23.898086007717435,23.185336074153934,23.353041940874757,3419900.0
2000-09-01,INLF,,,,,
2000-09-01,JNJ,24.2988224029541,24.38080223562264,24.102070804549616,24.26603046988669,3040400.0
2000-09-01,NVDA,0.3037565350532532,0.3123533959484125,0.30041313525316354,0.30948778475961086,204144000.0
2000-09-01,UNH,9.29491901397705,9.449524351197967,9.239260065896442,9.400050401715255,4242400.0
2000-09-01,WMT,10.463991165161133,10.54448340489314,10.168853157512785,10.209099277378789,22984500.0
2000-09-01,ZSPC,,,,,
2000-09-05,AMZN,2.284374952316284,2.315624952316284,2.012500047683716,2.046875,203364000.0
2000-09-05,COST,24.27543067932129,24.610842502178922,23.478827600034407,23.73038646717763,3686000.0
2000-09-05,INLF,,,,,
2000-09-05,JNJ,24.46278953552246,24.511977450138126,23.95451441782729,24.298829820136923,5298200.0
2000-09-05,NVDA,0.30423417687416077,0.3111593904295842,0.302084743671261,0.31092094712059515,246144000.0
2000-09-05,UNH,9.338213920593262,9.387687901629517,9.146502998990812,9.30110843481607,3391200.0
2000-09-05,WMT,10.67863941192627,10.772548689765593,10.4774087543119,10.504240327470125,24093000.0
2000-09-05,ZSPC,,,,,
2000-09-06,AMZN,2.293750047683716,2.481250047683716,2.284374952316284,2.362499952316284,285264000.0
2000-09-06,COST,24.5269832611084,24.98817439935146,24.233497991317357,24.31735092554337,2586400.0
2000-09-06,INLF,,,,,
2000-09-06,JNJ,24.46278953552246,24.65954119398511,24.4136016209068,24.65954119398511,5614400.0
2000-09-06,NVDA,0.28321945667266846,0.30542828369444736,0.2808315788429218,0.30542828369444736,230136000.0
2000-09-06,UNH,9.152682304382324,9.27636720038749,9.152682304382324,9.20215626278439,6530400.0
2000-09-06,WMT,10.73230266571045,10.973779457265717,10.705471092283547,10.785963356135303,24931200.0
2000-09-06,ZSPC,,,,,
2000-09-07,AMZN,2.174999952316284,2.3499999046325684,2.1500000953674316,2.340625047683716,148124000.0
2000-09-07,COST,24.48505401611328,24.862392177320505,24.443127553756923,24.568906940825997,1463700.0
2000-09-07,INLF,,,,,
2000-09-07,JNJ,24.511980056762695,24.626751869737504,24.298832404095194,24.479188110198464,2638400.0
2000-09-07,NVDA,0.29850295186042786,0.2989807130350218,0.27557793088565263,0.2875182162120082,239760000.0
2000-09-07,UNH,9.0846586227417,9.1959750567927,9.066105128820316,9.15268457752665,4832800.0
2000-09-07,WMT,10.946946144104004,11.17500834091569,10.8396223238817,10.987192269633798,25201800.0
2000-09-07,ZSPC,,,,,
2000-09-08,AMZN,2.1468749046325684,2.25,2.125,2.203125,101778000.0
2000-09-08,COST,25.28165626525879,26.204038417556788,24.23349472855652,24.443127035896975,7152500.0
2000-09-08,INLF,,,,,
2000-09-08,JNJ,24.782506942749023,24.790704927182617,24.397201674370194,24.397201674370194,3808400.0
2000-09-08,NVDA,0.28083139657974243,0.3018462983764682,0.279875874396839,0.29515952877943596,222648000.0
2000-09-08,UNH,8.954784393310547,9.047548798706258,8.942415906579456,8.942415906579456,5390400.0
2000-09-08,WMT,11.188422203063965,11.295746016627046,10.94694546486834,11.05426927843142,22141800.0
2000-09-08,ZSPC,,,,,
2000-09-11,AMZN,2.1187500953674316,2.2609379291534424,2.109375,2.1312499046325684,108942000.0
2000-09-11,COST,25.23973846435547,25.784782650462812,24.401208947267246,25.40744436777311,5270300.0
2000-09-11,INLF,,,,,
2000-09-11,JNJ,24.92596435546875,25.036637112843795,24.839885544177047,24.839885544177047,4095000.0
2000-09-11,NVDA,0.2693690061569214,0.2789214177969706,0.2588620283731584,0.27724971774798635,285888000.0
2000-09-11,UNH,9.251630783081055,9.29492125422479,8.954787014639951,8.954787014639951,6009600.0
2000-09-11,WMT,11.671374320983887,11.751866557680327,11.309159255849904,11.32257380982327,29533800.0
2000-09-11,ZSPC,,,,,
2000-09-12,AMZN,2.1343750953674316,2.2093749046325684,2.112499952316284,2.168750047683716,76430000.0
2000-09-12,COST,25.250221252441406,25.491298499766497,24.904327810627137,25.44937202197083,2099100.0
2000-09-12,INLF,,,,,
2000-09-12,JNJ,25.34816551208496,25.35226450392068,25.020246165227455,25.21699777334196,3917400.0
2000-09-12,NVDA,0.2676973342895508,0.2836971462675832,0.26363775677986384,0.2696074504183059,125976000.0
2000-09-12,UNH,9.047547340393066,9.529918245155535,9.02899385837442,9.3505744615494,7288000.0
2000-09-12,WMT,11.590882301330566,11.725035212860652,11.362820140944072,11.496975508902324,19053300.0
2000-09-12,ZSPC,,,,,
2000-09-13,AMZN,2.121875047683716,2.15625,2.049999952316284,2.065624952316284,81700000.0
2000-09-13,COST,25.742856979370117,26.162121751021097,24.988180390398355,25.239739253388944,5624600.0
2000-09-13,INLF,,,,,
2000-09-13,JNJ,25.610496520996094,25.65968441444231,25.331765124800874,25.348161089282947,4894200.0
2000-09-13,NVDA,0.267578125,0.2719962284496516,0.2612498781017764,0.26698115563894975,239976000.0
2000-09-13,UNH,9.053732872009277,9.109391820807149,8.87439055773587,8.960969970446342,8502400.0
2000-09-13,WMT,11.576910018920898,11.697782637885826,11.388887584415276,11.657491764897518,14944800.0
2000-09-13,ZSPC,,,,,
2000-09-14,AMZN,2.2437500953674316,2.299999952316284,2.1875,2.2093749046325684,139270000.0
2000-09-14,COST,24.946252822875977,25.910561755524967,24.736620446213156,25.78478232952727,2115900.0
2000-09-14,INLF,,,,,
2000-09-14,JNJ,25.167800903320312,25.594095902334207,25.135008980319245,25.594095902334207,4159200.0
2000-09-14,NVDA,0.2650710344314575,0.28083152810980605,0.26172763440265717,0.2688912665977641,216336000.0
2000-09-14,UNH,9.350574493408203,9.461890856424967,9.226889645611799,9.24544312769366,7286400.0
2000-09-14,WMT,11.281453132629395,11.523198556900024,11.147150938866252,11.523198556900024,14134800.0
2000-09-14,ZSPC,,,,,
2000-09-15,AMZN,2.1812500953674316,2.2718749046325684,2.143749952316284,2.268749952316284,123604000.0
2000-09-15,COST,23.688453674316406,25.617071141605884,23.31111547419455,25.53321820824547,11525200.0
2000-09-15,INLF,,,,,
2000-09-15,JNJ,24.921875,25.167814555921055,24.905479029605264,25.03664679276316,6264800.0
2000-09-15,NVDA,0.2708618938922882,0.27462252211561927,0.2617276395676297,0.26363775568847747,242592000.0
2000-09-15,UNH,9.171232223510742,9.461890861062347,9.072284345225123,9.338206013205324,7742400.0
2000-09-15,WMT,11.174010276794434,11.375464803774872,11.05313756060617,11.241162605508482,24327300.0
2000-09-15,ZSPC,,,,,
2000-09-18,AMZN,2.140625,2.231250047683716,2.09375,2.174999952316284,88904000.0
2000-09-18,COST,22.84992218017578,23.730377897210076,22.766069254743943,23.68845143449416,5336100.0
2000-09-18,INLF,,,,,
2000-09-18,JNJ,24.16767120361328,24.593966625115282,24.102087292612975,24.331630981114053,7642800.0
2000-09-18,NVDA,0.25504085421562195,0.2731901539393068,0.25217524291459287,0.2715184539737923,163488000.0
2000-09-18,UNH,9.022810935974121,9.23925867752306,9.010442450462042,9.165047764450584,7361600.0
2000-09-18,WMT,10.985986709594727,11.321743404845938,10.878543485083284,10.959125288676494,15634800.0
2000-09-18,ZSPC,,,,,
2000-09-19,AMZN,2.0374999046325684,2.137500047683716,1.9562499523162842,2.1031250953674316,144616000.0
2000-09-19,COST,22.430660247802734,23.311116070613682,21.885616167015,23.26918960286078,4861200.0
2000-09-19,INLF,,,,,
2000-09-19,JNJ,24.085681915283203,24.26603760014918,23.921722201768684,24.085681915283203,3938400.0
2000-09-19,NVDA,0.2629215717315674,0.26363774911180365,0.24071272150887377,0.24333994414001298,301104000.0
2000-09-19,UNH,9.332024574279785,9.474261425626626,9.115575288102903,9.17123423676915,7596800.0
2000-09-19,WMT,10.717376708984375,10.932260635308921,10.583074562426628,10.878540268517975,25721100.0
2000-09-19,ZSPC,,,,,
2000-09-20,AMZN,1.875,2.0250000953674316,1.868749976158142,2.0218749046325684,194896000.0
2000-09-20,COST,22.975706100463867,23.353044339340098,22.514514919615138,22.556441390601385,4278900.0
2000-09-20,INLF,,,,,
2000-09-20,JNJ,23.893035888671875,24.331628244151013,23.69218518382629,24.102084581470343,5457400.0
2000-09-20,NVDA,0.25432461500167847,0.2607720680562733,0.2502650660236485,0.25575696937938563,227568000.0
2000-09-20,UNH,9.134126663208008,9.30110045096588,9.059915755354556,9.270179994272668,5052800.0
2000-09-20,WMT,10.421915054321289,10.744242298690382,10.327901301939159,10.730810357400527,29648100.0
2000-09-20,ZSPC,,,,,
2000-09-21,AMZN,2.003124952316284,2.0250000953674316,1.8624999523162842,1.8718750476837158,148512000.0
2000-09-21,COST,23.730390548706055,23.94002297404798,22.933787332406734,22.97571381747512,4115900.0
2000-09-21,INLF,,,,,
2000-09-21,JNJ,24.725120544433594,24.79070441855676,23.88892614936323,23.88892614936323,5849600.0
2000-09-21,NVDA,0.2652497887611389,0.2710406416165737,0.25599632859603666,0.25623474461290724,346824000.0
2000-09-21,UNH,9.344388008117676,9.418598892987607,9.257808642436089,9.26399212792976,5604800.0
2000-09-21,WMT,10.744239807128906,11.039705559562258,10.448771595534408,10.462203533709431,25936500.0
2000-09-21,ZSPC,,,,,
2000-09-22,AMZN,2.0718750953674316,2.106250047683716,1.915624976158142,1.9187500476837158,119924000.0
2000-09-22,COST,23.43689727783203,24.23350022645244,22.84992668411173,23.35304433587199,3307900.0
2000-09-22,INLF,,,,,
2000-09-22,JNJ,25.151424407958984,25.331780124052564,24.819405930604898,25.053048562817033,5515400.0
2000-09-22,NVDA,0.26984667778015137,0.27319007676671414,0.23880255956709764,0.23904097556152934,387264000.0
2000-09-22,UNH,9.6783447265625,9.721633689094817,9.28873651464403,9.344395477700465,15180800.0
2000-09-22,WMT,10.851678848266602,11.160576490219153,10.650224398984667,11.160576490219153,20178900.0
2000-09-22,ZSPC,,,,,
2000-09-25,AMZN,2.018749952316284,2.128124952316284,2.0,2.0609378814697266,109198000.0
2000-09-25,COST,23.39497184753418,23.814236575984612,23.14341301046392,23.478824793224266,3697100.0
2000-09-25,INLF,,,,,
2000-09-25,JNJ,25.147319793701172,25.298982521063348,24.872687287396694,25.135022815806945,3978200.0
2000-09-25,NVDA,0.2891899645328522,0.29324954181940166,0.2760557647299919,0.27820429681509645,467568000.0
2000-09-25,UNH,9.628868103027344,9.919526799213951,9.52992020478082,9.696894028159274,6460800.0
2000-09-25,WMT,10.529353141784668,10.891971199132417,10.515923663084743,10.878541720432493,16398000.0
2000-09-25,ZSPC,,,,,
2000-09-26,AMZN,1.9874999523162842,2.0562500953674316,1.978124976158142,2.03125,85208000.0
2000-09-26,COST,22.682212829589844,23.311109673293814,22.388727635861322,23.26918321704688,5523300.0
2000-09-26,INLF,,,,,
2000-09-26,JNJ,24.79070281982422,25.266185876553653,24.54476330772279,25.135018136766224,4552200.0
2000-09-26,NVDA,0.29611513018608093,0.29945850221472353,0.2789213560148651,0.29229396960941395,337344000.0
2000-09-26,UNH,9.641239166259766,9.715450109772378,9.461895297858195,9.4990007696145,4830400.0
2000-09-26,WMT,10.180166244506836,10.623366700070228,10.072723653934778,10.623366700070228,28227300.0
2000-09-26,ZSPC,,,,,
2000-09-27,AMZN,1.8937499523162842,1.9812500476837158,1.774999976158142,1.9343750476837158,200618000.0
2000-09-27,COST,23.185340881347656,23.353046782840227,22.766076127616234,22.891855553735663,3937500.0
2000-09-27,INLF,,,,,
2000-09-27,JNJ,24.946460723876953,25.102222391229457,24.5119676517884,24.77430309153998,4307800.0
2000-09-27,NVDA,0.31235337257385254,0.3262037755138675,0.2937272701786848,0.2937272701786848,676128000.0
2000-09-27,UNH,9.696891784667969,9.820576628860161,9.665971328532299,9.684523300248749,9971200.0
2000-09-27,WMT,10.341327667236328,10.395048025944853,10.126441928871543,10.233884490658888,22748400.0
2000-09-27,ZSPC,,,,,
2000-09-28,AMZN,2.0,2.012500047683716,1.8562500476837158,1.865625023841858,117158000.0
2000-09-28,COST,24.065793991088867,24.14964693182437,23.143411642998355,23.35304399483711,2934700.0
2000-09-28,INLF,,,,,
2000-09-28,JNJ,24.49557876586914,25.298981282286537,24.380806977809513,25.003853827276064,6301200.0
2000-09-28,NVDA,0.32190582156181335,0.3238159376022668,0.3018464330014086,0.30948779901215545,333816000.0
2000-09-28,UNH,9.839130401611328,9.888604340752492,9.709260556453373,9.746366010809245,10519200.0
2000-09-28,WMT,10.43533992767334,10.717376141934782,10.314467264418436,10.408478516118707,24413400.0
2000-09-28,ZSPC,,,,,
2000-09-29,AMZN,1.921875,2.0625,1.881250023841858,1.9500000476837158,130342000.0
2000-09-29,COST,23.43689727783203,24.401206110372527,23.14341198097188,24.107720813512376,4181000.0
2000-09-29,INLF,,,,,
2000-09-29,JNJ,24.64314079284668,24.971060164674313,24.33161738961043,24.46278513834148,5261600.0
2000-09-29,NVDA,0.31283116340637207,0.3247714516660819,0.30757767487884186,0.31283116340637207,373872000.0
2000-09-29,UNH,9.77110481262207,10.006106067609183,9.758736325517486,9.851500733714415,8254400.0
2000-09-29,WMT,10.341327667236328,10.636793328873804,10.31446625830187,10.42190943487931,22598700.0
2000-09-29,ZSPC,,,,,
2000-10-02,AMZN,1.7937500476837158,1.921875,1.7625000476837158,1.9093749523162842,109554000.0
2000-10-02,COST,22.095245361328125,23.14340690598316,22.01139243775572,22.514509979190137,7922100.0
2000-10-02,INLF,,,,,
2000-10-02,JNJ,24.446395874023438,24.72512741651733,24.200456277705293,24.708731443429457,4207200.0
2000-10-02,NVDA,0.3054281175136566,0.3295470751695027,0.29754743627852326,0.31712905685542553,340584000.0
2000-10-02,UNH,10.482290267944336,10.513210721035076,9.622679930547399,9.795838695364447,10532800.0
2000-10-02,WMT,9.938420295715332,10.448770573024198,9.76382601939544,10.354759310804639,33523800.0
2000-10-02,ZSPC,,,,,
2000-10-03,AMZN,1.7531249523162842,1.8624999523162842,1.75,1.837499976158142,107598000.0
2000-10-03,COST,22.692707061767578,22.975710798796552,22.221034166719292,22.304887125838988,4915900.0
2000-10-03,INLF,,,,,
2000-10-03,JNJ,24.266029357910156,24.610344639339964,24.11846566586881,24.413593049951505,4397600.0
2000-10-03,NVDA,0.28895074129104614,0.3094878977051036,0.286562863184584,0.30710001959864147,300264000.0
2000-10-03,UNH,10.420450210571289,10.680188416587711,10.278211866649821,10.389528240656858,8753600.0
2000-10-03,WMT,9.844408988952637,9.965281680282711,9.481790914962414,9.924990783172687,49645200.0
2000-10-03,ZSPC,,,,,
2000-10-04,AMZN,1.7999999523162842,1.853124976158142,1.625,1.671875,156822000.0
2000-10-04,COST,23.1329288482666,23.940013361776582,22.807998719450893,22.807998719450893,5942600.0
2000-10-04,INLF,,,,,
2000-10-04,JNJ,23.692174911499023,24.593953195327707,23.692174911499023,24.134866069014922,6850000.0
2000-10-04,NVDA,0.2856072783470154,0.29038393537351204,0.27748815020295886,0.2813093118516061,419568000.0
2000-10-04,UNH,10.148344039916992,10.562687587317274,10.11742206841397,10.278212394684608,7397600.0
2000-10-04,WMT,9.911561965942383,10.287610182484325,9.777259163203913,9.817550065504493,33255600.0
2000-10-04,ZSPC,,,,,
2000-10-05,AMZN,1.678125023841858,1.8312499523162842,1.600000023841858,1.759374976158142,139326000.0
2000-10-05,COST,22.556442260742188,23.39497171281439,21.969471644291648,23.122449640890924,5810600.0
2000-10-05,INLF,,,,,
2000-10-05,JNJ,24.413610458374023,24.59396621058498,23.9053351566886,24.00371102153094,6472200.0
2000-10-05,NVDA,0.27892133593559265,0.2877566384060312,0.27295074221952315,0.2877566384060312,525048000.0
2000-10-05,UNH,10.370977401733398,10.488477276689412,10.074133705223321,10.098870679932494,8195200.0
2000-10-05,WMT,9.898127555847168,10.045860390030633,9.830975876351886,9.96527862055234,26197500.0
2000-10-05,ZSPC,,,,,
2000-10-06,AMZN,1.578125,1.662500023841858,1.509374976158142,1.625,177422000.0
2000-10-06,COST,22.47258758544922,22.8918522792076,22.05332289169084,22.74510963639217,3321000.0
2000-10-06,INLF,,,,,
2000-10-06,JNJ,24.21685218811035,24.692335406428022,23.93812064633792,24.38081191856472,4672800.0
2000-10-06,NVDA,0.2614883780479431,0.28154777177941037,0.2576681449822276,0.27963765524655265,1027176000.0
2000-10-06,UNH,10.185452461242676,10.389531795163512,10.105056519819748,10.377163304931173,5328000.0
2000-10-06,WMT,9.77725601196289,9.857837790592283,9.589231656897583,9.857837790592283,33481500.0
2000-10-06,ZSPC,,,,,
2000-10-09,AMZN,1.5031249523162842,1.5281250476837158,1.368749976158142,1.5125000476837158,254550000.0
2000-10-09,COST,22.933767318725586,23.1433995611271,22.388723488481652,22.430649936961956,1949800.0
2000-10-09,INLF,,,,,
2000-10-09,JNJ,23.95450782775879,24.397198937512034,23.938111860730892,24.216843300205156,2914000.0
2000-10-09,NVDA,0.26721954345703125,0.27127909318971327,0.23689156824652302,0.254802423553358,665256000.0
2000-10-09,UNH,10.191634178161621,10.296767081756716,10.105054761599568,10.185450689034077,4176000.0
2000-10-09,WMT,9.696673393249512,9.978709594017808,9.696673393249512,9.817546050721639,18101400.0
2000-10-09,ZSPC,,,,,
2000-10-10,AMZN,1.521875023841858,1.635938048362732,1.443750023841858,1.4874999523162842,145310000.0
2000-10-10,COST,22.137170791625977,23.478817506269973,22.137170791625977,23.0176264481111,3668300.0
2000-10-10,INLF,,,,,
2000-10-10,JNJ,24.8234920501709,24.921867844293107,24.020089731506182,24.23323728543764,6103600.0
2000-10-10,NVDA,0.24692176282405853,0.26889129779362325,0.2445339124774154,0.2559964140040824,415944000.0
2000-10-10,UNH,10.47611141204834,10.630718297599344,10.234926603165405,10.25347858392925,12500000.0
2000-10-10,WMT,9.965278625488281,10.032430305016826,9.7503941117031,9.87126676598041,20049600.0
2000-10-10,ZSPC,,,,,
2000-10-11,AMZN,1.390625,1.5125000476837158,1.381250023841858,1.396875023841858,157794000.0
2000-10-11,COST,20.54397201538086,21.96947211440729,20.08278080687231,21.885619167405732,16752800.0
2000-10-11,INLF,,,,,
2000-10-11,JNJ,25.184194564819336,25.249778404831886,24.75789960473776,24.971047084778547,7882200.0
2000-10-11,NVDA,0.24907127022743225,0.2626823066594433,0.22256351660625395,0.2318774874453429,535776000.0
2000-10-11,UNH,10.439004898071289,10.593611768180516,10.23492558092451,10.352425473561219,13369600.0
2000-10-11,WMT,9.73696517944336,9.965279810364928,9.642952693967246,9.911558829228708,25172700.0
2000-10-11,ZSPC,,,,,
2000-10-12,AMZN,1.256250023841858,1.4406249523162842,1.2312500476837158,1.4187500476837158,160652000.0
2000-10-12,COST,20.96323585510254,22.22103000640869,19.66351523208618,20.124706420898438,14440100.0
2000-10-12,INLF,,,,,
2000-10-12,JNJ,25.446542739868164,25.577710485949957,24.823495945979637,25.1350193429239,9278600.0
2000-10-12,NVDA,0.2392803132534027,0.2693689389585479,0.23689153455258033,0.254563069448934,401616000.0
2000-10-12,UNH,10.043211936950684,10.53795144123397,9.969001011308192,10.463740515591477,10779200.0
2000-10-12,WMT,9.481793403625488,9.602666126680731,8.90429059840282,9.025163321458061,58319700.0
2000-10-12,ZSPC,,,,,
2000-10-13,AMZN,1.421875,1.443750023841858,1.1749999523162842,1.212499976158142,152668000.0
2000-10-13,COST,21.550209045410156,21.927547336088544,20.460120650117034,20.54397360360112,9110200.0
2000-10-13,INLF,,,,,
2000-10-13,JNJ,25.135005950927734,25.577696858086934,25.085818072354492,25.479321100940446,9105600.0
2000-10-13,NVDA,0.24883168935775757,0.2559962187690069,0.23838432256414813,0.24095101035438057,578976000.0
2000-10-13,UNH,10.278213500976562,10.352424428781449,10.055580717561908,10.055580717561908,6508000.0
2000-10-13,WMT,9.669816017150879,9.696676822128635,9.37434962155694,9.37434962155694,28074600.0
2000-10-13,ZSPC,,,,,
2000-10-16,AMZN,1.2156250476837158,1.415624976158142,1.2062499523162842,1.40625,142954000.0
2000-10-16,COST,21.466352462768555,21.550205402076244,21.298646584153175,21.5082789324224,6141400.0
2000-10-16,INLF,,,,,
2000-10-16,JNJ,25.43014907836914,25.52852489685413,25.020249834681696,25.13502162291418,5601600.0
2000-10-16,NVDA,0.24310064315795898,0.24883189427003444,0.23736939204588356,0.24883189427003444,339216000.0
2000-10-16,UNH,10.77913761138916,10.785321100226723,10.426634962719183,10.426634962719183,15316000.0
2000-10-16,WMT,10.166735649108887,10.24731743923337,9.710105710000237,9.723535803424229,21294900.0
2000-10-16,ZSPC,,,,,
2000-10-17,AMZN,1.0968749523162842,1.259374976158142,1.0437500476837158,1.243749976158142,302810000.0
2000-10-17,COST,21.466352462768555,21.717911280691624,21.382499523460865,21.529242167249322,4251600.0
2000-10-17,INLF,,,,,
2000-10-17,JNJ,25.46294593811035,25.561321775604657,25.02025466938596,25.18421439854314,9024200.0
2000-10-17,NVDA,0.22542908787727356,0.2431006141704273,0.22280280792319035,0.24214602066269703,463248000.0
2000-10-17,UNH,10.56887435913086,11.082165885757195,10.513215405015197,11.082165885757195,11013600.0
2000-10-17,WMT,9.884697914123535,10.301037511063356,9.817546842196604,10.220455732918898,18806700.0
2000-10-17,ZSPC,,,,,
2000-10-18,AMZN,1.256250023841858,1.2687499523162842,0.96875,0.9937499761581421,375774000.0
2000-10-18,COST,22.137170791625977,22.975699988278475,21.047082835977726,21.382494514638726,3949200.0
2000-10-18,INLF,,,,,
2000-10-18,JNJ,24.725120544433594,25.380959285665256,24.67593263884122,25.053039915049425,7048800.0
2000-10-18,NVDA,0.221847265958786,0.2347430497237122,0.20083235493477966,0.2108625137343956,416952000.0
2000-10-18,UNH,10.370977401733398,10.500845764044,10.358608914378811,10.494662275279264,18152000.0
2000-10-18,WMT,10.04586410522461,10.099585714604379,9.64295510882803,9.871270411716205,18445200.0
2000-10-18,ZSPC,,,,,
2000-10-19,AMZN,1.3875000476837158,1.40625,1.209375023841858,1.328125,217498000.0
2000-10-19,COST,23.43689727783203,23.43689727783203,22.137176677451365,22.221029619411407,3476000.0
2000-10-19,INLF,,,,,
2000-10-19,JNJ,24.069284439086914,24.544767578551166,23.839740854517967,24.266036083003158,10959000.0
2000-10-19,NVDA,0.24333995580673218,0.24644401072171362,0.23259360520590122,0.23617542145651424,294888000.0
2000-10-19,UNH,10.346240043640137,10.451371427345878,10.123607279507326,10.370977017432672,10554400.0
2000-10-19,WMT,10.274176597595215,10.301037394937286,9.91155860003303,10.005570468545022,18908700.0
2000-10-19,ZSPC,,,,,
2000-10-20,AMZN,1.540624976158142,1.5625,1.3562500476837158,1.384374976158142,232438000.0
2000-10-20,COST,23.01763343811035,23.478824636323857,22.640295185026577,22.640295185026577,5402400.0
2000-10-20,INLF,,,,,
2000-10-20,JNJ,24.10207748413086,24.33162107921782,23.888929860121536,24.00370165766502,6252000.0
2000-10-20,NVDA,0.2660256028175354,0.2722346136461113,0.23593697306392017,0.23760867292080204,387360000.0
2000-10-20,UNH,10.420450210571289,10.469924154574418,10.241106408647475,10.302948838651385,8279200.0
